https://github.com/AsyncHttpClient/async-http-client/issues/301,1
https://github.com/spring-projects/spring-boot/issues/2341,1
https://github.com/orientechnologies/orientdb/issues/2121,1
https://github.com/square/okhttp/issues/4875,1
https://github.com/redisson/redisson/issues/515,1
https://github.com/junit-team/junit5/issues/810,1
https://github.com/netty/netty/issues/7178,1
https://github.com/google/ExoPlayer/issues/4954,1
https://github.com/netty/netty/issues/7173,1
https://github.com/checkstyle/checkstyle/issues/7756,1
https://github.com/requery/requery/issues/303,1
https://github.com/elastic/elasticsearch/issues/1297,1
https://github.com/bazelbuild/bazel/issues/2904,1
https://github.com/eclipse/reddeer/issues/420,1
https://github.com/spring-projects/spring-boot/issues/17798,1
https://github.com/bazelbuild/bazel/issues/3923,1
https://github.com/eclipse/ceylon-ide-eclipse/issues/1606,1
https://github.com/netty/netty/issues/141,1
https://github.com/eclipse/kapua/issues/2547,1
https://github.com/elastic/elasticsearch/issues/868,1
https://github.com/eclipse/ceylon-ide-eclipse/issues/1470,1
https://github.com/apache/shardingsphere/issues/382,1
https://github.com/netty/netty/issues/2297,1
https://github.com/spring-projects/spring-boot/issues/4124,1
https://github.com/elastic/elasticsearch/issues/1497,1
https://github.com/eclipse/n4js/issues/1756,1
https://github.com/spring-projects/spring-session/issues/1250,1
https://github.com/elastic/elasticsearch/issues/1463,1
https://github.com/netty/netty/issues/3900,1
https://github.com/AsyncHttpClient/async-http-client/issues/1327,1
https://github.com/eclipse/ceylon-ide-eclipse/issues/1537,1
https://github.com/spring-projects/spring-boot/issues/2135,1
https://github.com/hazelcast/hazelcast/issues/14909,1
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/issues/166,1
https://github.com/JetBrains/idea-gitignore/issues/295,1
https://github.com/google/ExoPlayer/issues/4406,1
https://github.com/checkstyle/checkstyle/issues/6474,1
https://github.com/AsyncHttpClient/async-http-client/issues/969,1
https://github.com/BroadleafCommerce/BroadleafCommerce/issues/1163,1
https://github.com/eclipse/ceylon-ide-eclipse/issues/1361,1
https://github.com/AsyncHttpClient/async-http-client/issues/1265,1
https://github.com/netty/netty/issues/4927,1
https://github.com/flutter/flutter-intellij/issues/271,1
https://github.com/thinkaurelius/titan/issues/784,1
https://github.com/elastic/elasticsearch/issues/15148
